Year,Month,Day,Hour,temperature_f,wind_speed_mph,wind_bearing_deg,relative_humidity,visibility_miles_max_10,pressure_mb,Value,more_polluted
2014,5,27,2,66.98,3.13,218,0.45,8.55,994.83,39,0
2014,5,27,5,69.99,7.38,330,0.28,6.15,994.42,40,0
2014,5,27,8,84.55,20.89,275,0.2,4.95,994.87,100,1
2014,5,27,11,85.81,24.68,288,0.19,5.96,995.61,13,1
2014,5,27,14,77.74,18.96,351,0.34,6.9,995.98,16,1
2014,5,27,17,84.23,11.08,349,0.27,10,996.04,12,1
2014,5,27,20,80.07,10.22,333,0.21,9.93,998.6,8,0
2014,5,27,23,77.95,6.3,302,0.26,10,1001,12,1
2014,5,28,2,65.38,0.78,345,0.43,6.48,1002.08,27,0
2014,5,28,5,59.37,2.96,46,0.62,5.99,1003.25,44,0
2014,5,28,8,77.91,2.7,208,0.33,8.89,1003.74,49,0
2014,5,28,11,91.57,6.17,218,0.15,10,1001.98,15,1
2014,5,28,14,98.08,11.81,221,0.14,10,999.13,21,0
2014,5,28,17,94.96,19.39,220,0.13,10,996.84,24,0
2014,5,28,20,88.58,8.71,182,0.22,9.51,998.5,34,0
2014,5,28,23,82.23,2.15,198,0.28,10,998,44,0
2014,5,29,2,71.34,1.47,182,0.48,9.2,997.13,42,0
2014,5,29,5,66.72,2.21,96,0.58,7.2,997.11,62,0
2014,5,29,8,80.68,2.57,14,0.36,7.57,998.01,75,0
2014,5,29,11,96.33,3.62,14,0.21,7.46,997.91,41,0
2014,5,29,14,105.53,8.04,17,0.11,10,996.6,19,1
2014,5,29,17,99.12,3.06,250,0.17,6.2,996.7,30,0
2014,5,29,20,84.7,2.18,164,0.32,6.2,999,63,0
2014,5,29,23,79.35,7,130,0.46,9.34,1001.3,79,0
2014,5,30,2,75.27,3.92,96,0.45,6.11,1002.68,102,1
2014,5,30,5,69.18,2.19,49,0.56,5.73,1004.53,67,0
2014,5,30,8,85.11,4.17,100,0.33,6.23,1006.26,85,0
2014,5,30,11,90.55,9.59,104,0.3,5.47,1006.77,100,1
2014,5,30,14,92.6,11.34,145,0.3,6.01,1004.98,107,1
2014,5,30,17,88.88,10.75,136,0.32,6.01,1004.64,100,1
2014,5,30,20,81.48,7.14,137,0.43,8.09,1005.99,97,0
2014,5,30,23,76.18,0.47,80,0.48,7.07,1007.8,72,0
2014,5,31,2,70.75,1.38,54,0.62,5.69,1007.46,90,0
2014,5,31,5,68.36,1.14,149,0.71,4.64,1007.55,115,1
2014,5,31,8,77.6,2.1,59,0.49,4.09,1008.49,123,1
2014,5,31,11,88.54,4.34,71,0.35,5.23,1007.25,125,1
2014,5,31,14,93.33,7.08,119,0.28,5.11,1005.95,139,1
2014,5,31,17,90.56,7.17,154,0.35,4.37,1004.8,135,1
2014,5,31,20,82.59,4.33,180,0.52,5.03,1005.18,140,1
2014,5,31,23,72.59,15.14,273,0.73,5.14,1009.8,83,0
2014,6,1,2,69.27,7.13,339,0.78,5.95,1008.34,52,0
2014,6,1,5,70.28,6.92,1,0.75,8.76,1007.85,59,0
2014,6,1,8,73.26,6,359,0.66,9.37,1007.98,46,0
2014,6,1,11,81.18,3.9,345,0.49,8.53,1007.73,29,0
2014,6,1,14,83.28,4.4,69,0.45,8.93,1006.66,37,0
2014,6,1,17,76.83,11.4,147,0.58,5.61,1007.26,62,0
2014,6,1,20,66.68,3.69,36,0.82,7.1,1010.13,51,0
2014,6,1,23,70,4.35,70,0.63,3.8,1012.2,55,0
2014,6,2,2,65.77,6.58,104,0.67,9.01,1011.59,55,0
2014,6,2,5,63.17,4.21,53,0.75,9.15,1012.19,18,1
2014,6,2,8,67.88,3.67,358,0.66,9.35,1013.02,18,1
2014,6,2,11,72.97,3.87,31,0.54,9.67,1012.53,20,0
2014,6,2,14,75.69,3.36,69,0.47,9.67,1011.12,28,0
2014,6,2,17,77.77,2.07,62,0.39,9.67,1009.21,34,0
2014,6,2,20,73.1,4.63,226,0.49,10,1010.11,46,0
2014,6,2,23,71.77,6.99,291,0.55,5.6,1009.8,57,0
2014,6,3,2,63.14,2.72,336,0.75,5.93,1008.76,52,0
2014,6,3,5,61.54,2.12,342,0.79,5.9,1008.52,39,0
2014,6,3,8,74.64,6.4,348,0.49,9.57,1009.34,28,0
2014,6,3,11,84.25,6.22,47,0.35,10,1008.28,25,0
2014,6,3,14,88.57,7.63,107,0.29,10,1006.41,36,0
2014,6,3,17,86.51,7.32,144,0.31,10,1005.89,54,0
2014,6,3,20,78.19,3.25,177,0.45,9.81,1006.86,48,0
2014,6,3,23,74.41,3.75,151,0.55,9.19,1008.1,47,0
2014,6,4,2,67.73,1.56,54,0.73,7.84,1007.86,77,0
2014,6,4,5,67.13,1.81,131,0.77,4.76,1007.33,88,0
2014,6,4,8,75.42,1.73,108,0.58,5.25,1007.47,88,0
2014,6,4,11,84.4,4.75,180,0.38,6.07,1006.51,48,0
2014,6,4,14,86.05,6.59,141,0.35,9.35,1004.72,47,0
2014,6,4,17,81.54,5.5,223,0.43,9.81,1004.69,51,0
2014,6,4,20,78.63,3.47,176,0.5,7.54,1004.88,54,0
2014,6,5,2,70.2,5.53,140,0.73,6.01,1004.89,80,0
2014,6,5,5,66.69,3.09,82,0.85,5.77,1006.1,95,0
2014,6,5,8,75.63,1.79,196,0.63,5.1,1006.56,90,0
2014,6,5,11,84.95,1.15,31,0.4,8.66,1005.37,43,0
2014,6,5,14,91.41,5.81,286,0.3,10,1003.66,43,0
2014,6,5,17,91.27,3.9,210,0.3,9.75,1002.35,55,0
2014,6,5,20,83.81,5.54,213,0.44,10,1002.61,68,0
2014,6,6,2,73.17,3.87,117,0.68,5.73,1003.54,109,1
2014,6,6,5,71.54,0.89,37,0.72,5.69,1004.3,82,0
2014,6,6,8,76.01,2.39,82,0.64,5.19,1004.36,99,0
2014,6,6,11,77.89,0.74,269,0.62,3.19,1004.17,88,0
2014,6,6,14,68.14,7.87,300,0.83,6.32,1004.52,6,0
2014,6,6,17,64.32,8.93,1,0.86,7.07,1004.98,7,0
2014,6,6,20,63.47,7.56,2,0.79,9.17,1005.52,12,1
2014,6,7,2,61.62,6.37,339,0.75,7.12,1005.06,19,1
2014,6,7,5,61.36,4.37,44,0.71,9.88,1005.45,8,0
2014,6,7,8,72.18,12.04,334,0.46,10,1005.89,5,0
2014,6,7,11,78.45,12.07,335,0.37,9.67,1005.4,3,0
2014,6,7,14,81.42,8.87,337,0.3,9.67,1003.57,5,0
2014,6,7,17,80.97,6.75,3,0.31,10,1001.66,9,0
2014,6,7,20,72.19,2.76,77,0.51,9.93,1002.55,26,0
2014,6,8,2,63.55,1.84,115,0.72,5.61,1002.69,33,0
2014,6,8,5,62.59,3.41,350,0.78,9.12,1003.12,25,0
2014,6,8,8,70.63,2.02,16,0.57,8.85,1002.7,45,0
2014,6,8,11,80.78,2.06,22,0.4,7.24,1001.96,48,0
2014,6,8,14,79,22.45,182,0.33,6.84,999.7,43,0
2014,6,8,17,72.45,3.06,32,0.57,7.22,1001.78,19,1
2014,6,8,20,67.89,4.99,50,0.68,9.67,1001.67,44,0
2014,6,9,11,79.19,1.19,84,0.43,7.41,1005.47,32,0
2014,6,9,14,82.49,3.65,358,0.34,7.12,1004.13,17,1
2014,6,9,17,78.45,4.6,259,0.43,10,1003.64,15,1
2014,6,9,20,71.2,4.91,60,0.57,9.57,1005.69,22,0
2014,6,9,23,68,3.64,63,0.64,6.82,1008.3,52,0
2014,6,10,2,65.35,3.47,139,0.75,5.08,1008.24,62,0
2014,6,10,5,63.24,1.79,62,0.82,4.48,1008.29,71,0
2014,6,10,8,67.58,2.2,57,0.78,4.13,1009.31,83,0
2014,6,10,11,77,2.49,68,0.53,5.4,1009.05,80,0
2014,6,10,14,73.42,2.34,118,0.72,4.82,1007.76,79,0
2014,6,10,17,72.08,6.43,261,0.66,5.07,1008.01,94,0
2014,6,10,20,69.46,3.1,93,0.75,4.68,1009.27,85,0
2014,6,10,23,66.23,2.18,76,0.89,2.69,1010.3,103,1
2014,6,11,2,63.53,2.76,13,0.89,3.55,1010.44,123,1
2014,6,11,5,62.38,6.74,3,0.88,2.37,1011.15,51,0
2014,6,11,8,70.55,6.8,38,0.67,8.66,1012.17,43,0
2014,6,11,11,78.44,5.24,325,0.44,9.31,1011.75,16,1
2014,6,11,14,83.43,6.97,34,0.36,9.67,1009.2,18,1
2014,6,11,17,84.12,1.38,355,0.35,9.67,1007.23,20,0
2014,6,11,20,79.56,2.33,207,0.42,9.75,1007.79,40,0
2014,6,11,23,75,2.15,228,0.54,9.27,1008.1,33,0
2014,6,12,2,65.97,0.9,301,0.74,4.76,1008.21,50,0
2014,6,12,5,66.38,5.15,359,0.73,4.21,1007.95,28,0
2014,6,12,8,78.56,5.5,8,0.47,8.96,1007.65,31,0
2014,6,12,11,90.14,3.12,346,0.29,10,1006.55,18,1
2014,6,12,14,92.78,4.39,46,0.26,10,1004.42,14,1
2014,6,12,17,89.27,7.43,124,0.31,10,1003.08,20,0
2014,6,12,20,82.07,3.95,109,0.48,9.52,1004.53,44,0
2014,6,13,2,72.35,2.52,103,0.71,6.18,1006.65,105,1
2014,6,13,5,69.21,0.39,309,0.8,5.8,1007.16,126,1
2014,6,13,8,79.88,1.59,78,0.55,5.13,1008.44,93,0
2014,6,13,11,86.15,4.86,159,0.43,9.67,1007.88,25,0
2014,6,13,14,87.02,8.43,164,0.42,9.85,1005.88,41,0
2014,6,13,17,70.56,1.88,88,0.78,7.32,1005.62,19,1
2014,6,13,20,70.49,6.62,27,0.78,9.35,1008.18,22,0
2014,6,13,23,68.47,2.73,29,0.86,10,1007.9,37,0
2014,6,14,2,66.01,1.49,42,0.87,8.64,1007.63,38,0
2014,6,14,5,63.91,5.48,2,0.94,5.85,1007.99,28,0
2014,6,14,8,74.59,2.37,6,0.66,8.64,1008.46,34,0
2014,6,14,11,83.59,1.32,359,0.47,10,1007.3,30,0
2014,6,14,14,88.3,1.81,119,0.37,9.58,1005.19,47,0
2014,6,14,17,89.34,6.71,149,0.37,10,1003.88,54,0
2014,6,14,20,80.55,3.09,131,0.59,8.24,1004.73,70,0
2014,6,14,23,78.3,3.71,148,0.62,4.47,1005.4,128,1
2014,6,15,2,72.28,2.13,90,0.75,5.13,1005.34,131,1
2014,6,15,5,71.2,2.41,83,0.79,4.42,1005.3,161,1
2014,6,15,8,79.16,2.9,101,0.62,4.41,1005.41,117,1
2014,6,15,11,87.03,3.74,118,0.45,4.82,1004.42,89,0
2014,6,15,14,87.26,6.91,172,0.43,5.8,1002.83,130,1
2014,6,15,17,83.9,3.61,339,0.52,4.36,1002.82,100,1
2014,6,15,20,69.74,5.01,5,0.81,6.05,1004.33,61,0
2014,6,15,23,70.82,2.23,248,0.84,3.65,1003.8,140,1
2014,6,16,2,70.82,2.42,205,0.85,4.05,1004.13,112,1
2014,6,16,5,70.19,4.65,162,0.86,1.93,1004.03,162,1
2014,6,16,8,73.33,1.68,271,0.79,2.46,1003.68,169,1
2014,6,16,11,78.31,6.03,155,0.67,3,1003.75,191,1
2014,6,16,14,84.08,6.77,209,0.51,3.93,1000.97,132,1
2014,6,16,17,82.26,6.72,143,0.58,4.36,999.83,96,0
2014,6,16,20,78.03,4.36,150,0.71,4.03,1001.12,111,1
2014,6,16,23,78.77,7.21,167,0.68,2.39,1001.2,176,1
2014,6,17,2,66.17,10.72,181,0.86,5,1001.94,84,0
2014,6,17,5,66.93,2.11,112,0.9,3.16,1002.73,28,0
2014,6,17,8,70.9,2.56,347,0.78,5.11,1002.82,32,0
2014,6,17,11,75.23,3.83,147,0.72,5.09,1002.26,49,0
2014,6,17,14,81.06,4.5,149,0.62,3.4,1001.03,119,1
2014,6,17,17,70.24,4.59,255,0.79,3.51,1001.48,38,0
2014,6,17,20,67.11,2.28,338,0.87,5.43,1002.2,56,0
2014,6,17,23,66.47,5.96,329,0.92,4.11,1003.6,75,0
2014,6,18,2,64.5,1.48,99,0.94,3.76,1003.41,71,0
2014,6,18,5,64.04,5.35,355,0.95,3.15,1004.06,82,0
2014,6,18,8,71.91,6.77,345,0.74,3.65,1004.52,46,0
2014,6,18,11,81.31,4.33,337,0.47,8.61,1003.35,11,1
2014,6,18,14,85.56,4.55,235,0.4,9.01,1001.8,47,0
2014,6,18,17,84.63,7.75,191,0.46,5.8,1000.74,83,0
2014,6,18,20,78.07,5.03,173,0.59,5.45,1001.96,108,1
2014,6,18,23,73.23,4,250,0.83,2.92,1002.4,143,1
2014,6,19,2,68.98,1.65,241,0.87,3.27,1002.93,146,1
2014,6,19,5,66.44,2.66,17,0.9,3.39,1003.28,158,1
2014,6,19,8,75.32,4.69,96,0.69,3.42,1004.85,191,1
2014,6,19,11,78.57,5.26,91,0.62,3.65,1004.53,181,1
2014,6,19,14,79.71,9.42,145,0.58,4.49,1004.43,114,1
2014,6,19,17,76.29,6.9,147,0.64,5.04,1004.62,65,0
2014,6,19,20,72.65,4.98,132,0.71,5.17,1004.95,73,0
2014,6,19,23,71.3,2.78,136,0.78,4.78,1005.9,78,0
2014,6,20,2,66.81,4.38,25,0.87,4.15,1006.59,59,0
2014,6,20,5,65.2,3.76,34,0.9,2.73,1006.7,41,0
2014,6,20,8,67.36,6.76,33,0.86,6.38,1007.92,35,0
2014,6,20,11,75.48,3.73,43,0.63,7.02,1007.54,19,1
2014,6,20,14,79.49,3.81,127,0.54,6.79,1005.83,11,1
2014,6,20,17,78.95,4.1,158,0.56,6.89,1005.41,20,0
2014,6,20,20,72.1,4.69,115,0.7,6.05,1007.05,94,0
2014,6,20,23,69.77,3.64,183,0.81,4.25,1008.8,74,0
2014,6,21,2,67.17,1.66,106,0.87,4.28,1008.56,71,0
2014,6,21,5,66.48,2.1,96,0.89,3.68,1008.78,60,0
2014,6,21,8,70.86,2.55,114,0.78,3.57,1009.56,70,0
2014,6,21,11,76.48,0.93,298,0.62,4.54,1009.13,62,0
2014,6,21,14,80.25,8.83,137,0.52,5.8,1007.18,51,0
2014,6,21,17,77.05,2.76,153,0.59,5.25,1007.15,66,0
2014,6,21,20,65.99,3.54,11,0.83,6.7,1008.58,18,1
2014,6,21,23,66.47,3.1,17,0.89,5.92,1008.8,16,1
2014,6,22,2,63.63,1.45,5,0.9,4.67,1009.16,23,0
2014,6,22,5,64.37,3.2,357,0.91,4.41,1009.65,18,1
2014,6,22,8,70.3,2.72,19,0.77,5.75,1010.14,51,0
2014,6,22,11,77.89,3.14,197,0.58,5.45,1009.63,40,0
2014,6,22,14,79.79,6.11,271,0.57,5.66,1008.06,38,0
2014,6,22,17,77.05,9.58,31,0.54,7.22,1006.9,34,0
2014,6,22,20,70.74,2.03,31,0.7,9.41,1009.25,34,0
2014,6,22,23,68,9,340,0.79,5.66,1009.3,36,0
2014,6,23,2,63.27,3.07,357,0.9,4.76,1009.14,27,0
2014,6,23,5,62.72,3.09,357,0.91,5.61,1009.65,25,0
2014,6,23,8,74.18,5.4,5,0.63,8.87,1009.99,15,1
2014,6,23,11,82.3,2.73,221,0.45,10,1008.93,16,1
2014,6,23,14,86.43,2.75,215,0.34,9.67,1006.94,17,1
2014,6,23,17,86.69,2.18,167,0.34,9.67,1005.38,24,0
2014,6,23,20,79.84,3.53,152,0.47,10,1005.59,34,0
2014,6,23,23,73.47,1.75,125,0.69,6.68,1005.9,43,0
2014,6,24,2,69.38,1.14,140,0.78,6.51,1005.77,59,0
2014,6,24,5,65.66,1.46,191,0.87,5.21,1005.44,66,0
2014,6,24,8,77.32,2.67,284,0.6,6.37,1005.57,68,0
2014,6,24,11,85.47,7.51,184,0.41,9.58,1004.84,47,0
2014,6,24,14,87.22,8.11,145,0.39,10,1003.47,47,0
2014,6,24,17,85.44,9.76,156,0.42,10,1001.99,47,0
2014,6,24,20,80.69,4.81,147,0.51,10,1002.79,57,0
2014,6,24,23,78.77,6.99,151,0.59,10,1003.2,52,0
2014,6,25,2,73.89,2.96,108,0.7,7.91,1002.48,58,0
2014,6,25,5,71.98,3.15,123,0.74,4.89,1002.27,89,0
2014,6,25,8,75.51,2.88,90,0.69,4.71,1003.27,74,0
2014,6,25,11,79.5,5.11,175,0.63,4.12,1003.9,85,0
2014,6,25,14,77.07,9.75,195,0.7,3.14,1003.9,109,1
2014,6,25,17,74.85,4.64,202,0.77,2.61,1003,128,1
2014,6,25,20,73.15,2.62,185,0.82,3.23,1003.64,127,1
2014,6,25,23,73,6.23,188,0.89,1.83,1004.3,159,1
2014,6,26,2,71.1,3.27,153,0.9,1.84,1003.52,193,0
2014,6,26,5,70.83,1.7,163,0.91,1.05,1003.33,196,0
2014,6,26,8,76.8,2.6,243,0.76,1.55,1003.86,128,1
2014,6,26,11,84.29,2.82,260,0.57,3.69,1003.23,87,0
2014,6,26,14,89.54,7.06,260,0.46,5.69,1001.76,66,0
2014,6,26,17,85.47,6.26,145,0.5,6.48,1000.91,93,0
2014,6,26,20,79.35,1.77,352,0.67,4.77,1003.14,61,0
2014,6,26,23,75.23,4.11,21,0.77,5.92,1004.5,62,0
2014,6,27,2,71.87,4.51,340,0.65,9.41,1005.57,46,0
2014,6,27,5,68.4,1.53,315,0.76,8.9,1006.62,4,0
2014,6,27,8,81.07,9.49,0,0.45,10,1008.06,10,1
2014,6,27,11,87.9,9.21,10,0.32,10,1007.89,11,1
2014,6,27,14,91,7.1,354,0.24,9.67,1006.25,10,1
2014,6,27,17,89.65,3.54,54,0.25,10,1005.34,13,1
2014,6,27,20,82.41,2.11,214,0.34,10,1006.12,27,0
2014,6,27,23,75.7,6.2,336,0.49,9.41,1006.4,28,0
2014,6,28,2,70.4,2.7,10,0.57,9.01,1006.6,32,0
2014,6,28,5,67.28,4.54,341,0.66,8.12,1006.93,17,1
2014,6,28,8,81.27,6.81,0,0.4,9.4,1006.99,17,1
2014,6,28,11,90.85,8.63,7,0.29,10,1006.2,14,1
2014,6,28,14,96.49,7.15,336,0.23,7.22,1004.44,15,1
2014,6,28,17,93.41,6.81,45,0.26,7.22,1003,15,1
2014,6,28,20,86.77,2.64,133,0.35,10,1004.19,21,0
2014,6,28,23,77.59,2,10,0.6,6.9,1005.4,30,0
2014,6,29,2,71.83,2.99,16,0.7,6.71,1005.98,32,0
2014,6,29,5,70.77,2.96,357,0.7,7.79,1006.13,26,0
2014,6,29,8,80.76,5.15,47,0.52,6.6,1006.78,45,0
2014,6,29,11,89.18,6.23,96,0.39,5.57,1006.64,60,0
2014,6,29,14,91.84,6.94,135,0.33,6.9,1005.53,61,0
2014,6,29,17,91.42,6.53,171,0.31,10,1004.48,39,0
2014,6,29,20,82.9,4.62,162,0.46,10,1004.84,59,0
2014,6,29,23,78.77,2.18,194,0.64,7.51,1005.7,70,0
2014,6,30,2,73.86,2.68,73,0.71,6.99,1005.89,68,0
2014,6,30,5,71.94,4.77,358,0.76,5.68,1006.46,94,0
2014,6,30,8,80.17,1.36,3,0.56,4.92,1007.07,61,0
2014,6,30,11,88.67,2.4,115,0.42,6.11,1006.5,93,0
2014,6,30,14,92.91,8.29,184,0.33,6.45,1005.06,74,0
2014,6,30,17,91.31,9.56,176,0.29,7.32,1004.13,54,0
2014,6,30,20,85.86,8.53,187,0.37,10,1004.83,51,0
2014,6,30,23,82,4.11,159,0.49,10,1005,59,0
2014,7,1,2,77.72,2.48,150,0.58,7.96,1005.19,63,0
2014,7,1,5,74.85,3.3,80,0.67,5.23,1005.07,100,1
2014,7,1,8,81.07,4.8,87,0.59,4.26,1006.09,101,1
2014,7,1,11,86.77,7.22,168,0.46,4.81,1005.4,102,1
2014,7,1,14,87.43,6.56,167,0.55,3.3,1003.81,122,1
2014,7,1,17,85.33,7.41,150,0.59,3.27,1002.59,141,1
2014,7,1,20,78.47,6.93,156,0.71,3.6,1001.99,149,1
2014,7,1,23,70.23,2,40,0.93,3.48,1004.9,27,0
2014,7,2,2,69.64,1.88,58,0.92,3.95,1004.01,43,0
2014,7,2,5,69.54,1.76,123,0.92,2.96,1003.08,59,0
2014,7,2,8,71.28,3.13,118,0.89,2.72,1003.85,52,0
2014,7,2,11,75.21,4.93,162,0.78,4.55,1003.36,56,0
2014,7,2,14,77.82,2.2,204,0.74,4.85,1002.11,72,0
2014,7,2,17,76.97,5.12,160,0.8,4.4,1000.79,84,0
2014,7,2,20,74.64,6.17,123,0.83,3.28,1002.19,114,1
2014,7,2,23,73.23,3.62,93,0.9,2.54,1002.6,110,1
2014,7,3,2,72.08,2.69,146,0.88,2.06,1001.06,190,1
2014,7,3,5,71.55,1.98,176,0.9,1.48,1001.72,250,0
2014,7,3,8,75.23,2.55,91,0.85,1.27,1002.09,280,0
2014,7,3,11,80.61,2.23,86,0.72,2.03,1001.49,256,0
2014,7,3,14,84.01,3.47,191,0.64,2.31,999.86,177,1
2014,7,3,17,82.46,6.13,160,0.66,3.32,1000.58,161,1
2014,7,3,20,79.87,1.82,178,0.76,3.53,1000.96,206,0
2014,7,3,23,75.47,1.97,137,0.93,1.79,1001.8,295,0
2014,7,4,2,73.74,1.23,23,0.93,1.93,1002.29,303,0
2014,7,4,5,73.35,2.84,355,0.91,1.67,1003.78,259,0
2014,7,4,8,78.95,2.05,21,0.79,1.96,1004.9,185,1
2014,7,4,11,85.7,2.94,81,0.63,2.85,1005.15,152,1
2014,7,4,14,88.74,4.45,95,0.54,4.34,1003.79,139,1
2014,7,4,17,84.08,7.82,163,0.68,3.41,1004.7,213,0
2014,7,4,20,79.93,5.86,149,0.73,3.16,1005.91,172,1
2014,7,4,23,76.77,3.79,54,0.85,2.16,1006.7,168,1
2014,7,5,2,73.98,5.36,192,0.89,1.91,1007.02,169,1
2014,7,5,5,72.33,1.62,77,0.91,1.63,1006.88,149,1
2014,7,5,8,78.43,2.53,94,0.8,1.14,1007.99,112,1
2014,7,5,11,84.9,4.04,186,0.64,2.37,1007.45,96,0
2014,7,5,14,87.01,6.83,154,0.58,3.07,1006.22,67,0
2014,7,5,17,86.48,8.04,159,0.56,4.25,1005,77,0
2014,7,5,20,80.93,4.36,149,0.72,3.98,1005.46,107,1
2014,7,5,23,78.77,4.31,154,0.82,2.08,1005.9,182,1
2014,7,6,2,75.74,3.61,135,0.87,2.02,1005.34,212,0
2014,7,6,5,73.76,5.97,141,0.91,1.15,1005.32,252,0
2014,7,6,8,77.06,4.31,136,0.84,1.35,1005.82,218,0
2014,7,6,11,82.61,2.93,217,0.7,1.64,1005.42,180,1
2014,7,6,14,86.62,5.51,179,0.61,2.64,1003.6,153,1
2014,7,6,17,86.12,7.4,147,0.62,2.36,1002.93,168,1
2014,7,6,20,81.2,4.58,125,0.74,2.6,1003.98,194,0
2014,7,7,2,76.7,3.4,123,0.79,3.6,1004.58,116,1
2014,7,7,5,74.86,5.44,86,0.83,3.18,1004.59,94,0
2014,7,7,8,80.17,6.44,136,0.73,3.52,1004.33,80,0
2014,7,7,11,85.27,5.52,184,0.62,2.79,1003.34,132,1
2014,7,7,14,87.02,8.72,152,0.6,2.39,1001.58,182,1
2014,7,7,17,86.62,7.77,151,0.6,2.55,1000.09,192,0
2014,7,7,20,81.65,5.46,141,0.71,4.07,1000.16,223,0
2014,7,7,21,81.35,5.85,144,0.71,4.17,1000.04,239,0
2014,7,7,22,81.23,6.7,144,0.69,4.01,999.92,235,0
2014,7,7,23,81,6.96,142,0.69,3.8,999.8,196,0
2014,7,8,2,76.14,4.6,195,0.82,3.98,999.83,187,1
2014,7,8,5,76.33,1.37,351,0.84,3.27,1000.85,163,1
2014,7,8,8,79.96,4.33,337,0.69,4.55,1002.13,131,1
2014,7,8,11,88.21,6.33,19,0.47,5.37,1002.88,26,0
2014,7,8,14,88.68,7.78,10,0.37,8.75,1002.04,10,1
2014,7,8,17,87.18,5.42,342,0.41,9.81,1001.91,8,0
2014,7,8,20,79.61,0.85,115,0.58,10,1003.39,49,0
2014,7,8,23,75.82,2.1,80,0.71,10,1003.9,55,0
2014,7,9,2,72.96,5.09,344,0.69,9.88,1004.39,37,0
2014,7,9,5,71.62,4.11,341,0.71,9.13,1005.26,16,1
2014,7,9,8,77.87,5.39,4,0.52,10,1006.17,16,1
2014,7,9,11,84.61,6.22,11,0.38,10,1005.69,14,1
2014,7,9,14,88.34,2.35,8,0.31,10,1003.95,10,1
2014,7,9,17,85.35,0.78,204,0.34,10,1003.08,22,0
2014,7,9,20,83.79,3.3,239,0.39,10,1002.69,29,0
2014,7,9,23,75.82,2.45,232,0.65,10,1002.1,34,0
2014,7,10,2,72.36,1.23,338,0.73,9.44,1001.77,70,0
2014,7,10,5,69.2,3.16,353,0.76,10,1001.87,31,0
2014,7,10,8,81.44,4.45,2,0.46,10,1002.11,28,0
2014,7,10,11,93.75,3.86,302,0.28,10,1000.88,15,1
2014,7,10,14,96.75,4.94,210,0.21,10,999.21,35,0
2014,7,10,17,95.18,8.25,206,0.26,10,997.93,18,1
2014,7,10,20,87.54,8.66,212,0.37,10,998.49,31,0
2014,7,10,23,80.77,4.91,229,0.52,10,998.6,48,0
2014,7,11,2,71.18,0.9,297,0.73,6.9,998.75,58,0
2014,7,11,5,70.27,5.89,338,0.76,3.25,1000.07,61,0
2014,7,11,8,82.4,5.12,41,0.44,8.5,1001,18,1
2014,7,11,11,90.59,1.58,64,0.33,9.07,1000.63,12,1
2014,7,11,14,93.53,7.7,6,0.26,10,999.4,16,1
2014,7,11,17,90.62,0.86,170,0.29,10,999.12,9,0
2014,7,11,20,81.12,1.4,54,0.5,9.47,999.93,32,0
2014,7,11,23,80.77,5.83,33,0.53,9.09,1000.8,46,0
2014,7,12,2,76.93,5.37,30,0.49,8.99,1001.92,9,0
2014,7,12,5,73.39,4.62,32,0.54,8.67,1002.91,10,1
2014,7,12,8,79.35,7.75,33,0.45,8.62,1004.18,10,1
2014,7,12,11,88.22,6.32,33,0.32,9.19,1003.74,6,0
2014,7,12,17,90.89,4.68,151,0.28,10,1000.53,12,1
2014,7,12,20,85.38,3.45,166,0.35,8.96,1001.55,19,1
2014,7,12,21,84.39,3.13,165,0.37,9.25,1001.74,22,0
2014,7,12,22,82.91,2.74,164,0.39,9.49,1001.92,20,0
2014,7,12,23,81.07,2.31,160,0.42,9.68,1002.11,36,0
2014,7,13,0,79.05,1.85,153,0.45,9.81,1002.29,35,0
2014,7,13,1,76.99,1.4,141,0.49,9.87,1002.48,30,0
2014,7,13,2,75.04,1.04,118,0.52,9.85,1002.67,13,1
2014,7,13,3,73.36,0.95,83,0.55,9.74,1002.85,19,1
2014,7,13,4,72.1,1.2,51,0.57,9.53,1003.04,20,0
2014,7,13,5,71.42,1.65,33,0.58,9.22,1003.22,18,1
2014,7,13,6,74.38,5.06,1,0.55,5.27,1003.22,17,1
2014,7,13,8,80.49,7.27,12,0.39,9.5,1003.84,10,1
2014,7,13,11,88.11,1.91,7,0.31,10,1003.11,10,1
2014,7,13,14,94.93,3.52,33,0.27,9.6,1001.11,11,1
2014,7,14,11,92.39,3.44,178,0.31,10,1002.84,21,0
2014,7,14,14,93.11,8.33,213,0.29,7.22,1001.86,36,0
2014,7,14,17,92.94,5.8,189,0.34,7.22,1001.17,42,0
2014,7,14,20,83.78,5.08,154,0.45,9.67,1001.87,30,0
2014,7,14,23,81.88,2.13,96,0.52,8.5,1002.4,30,0
2014,7,15,2,75.72,7.14,219,0.56,10,1004.79,29,0
2014,7,15,5,72.13,2.27,120,0.65,10,1004.72,42,0
2014,7,15,8,78.26,3.87,229,0.57,10,1004.4,49,0
2014,7,15,11,84.02,6.28,173,0.49,9.51,1004.67,50,0
2014,7,15,14,87.25,8.72,151,0.43,10,1003.32,55,0
2014,7,15,17,86.8,9.87,180,0.45,10,1001.78,51,0
2014,7,15,20,83.05,7.01,181,0.54,7.02,1002.99,62,0
2014,7,15,23,79,4.59,160,0.7,3.8,1003.6,93,0
